date,year,month,day,weekofyear,weekday,is_weekend,is_holiday,temperature,rain_mm,store_id,country,city,channel,latitude,longitude,sku_id,sku_name,category,subcategory,brand,units_sold,list_price,discount_pct,promo_flag,gross_sales,net_sales,stock_on_hand,stock_out_flag,lead_time_days,supplier_id,purchase_cost,margin_pct
2022-02-27,2022,2,27,8,6,1,0,11.42,0.92,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0056,BrandB Milk,Dairy,Milk,BrandB,19,5.06,0.0,0,96.14,96.14,416,0,5,S021,2.94,0.419
2023-11-26,2023,11,26,47,6,1,0,10.26,3.66,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0066,BrandF Cheese,Dairy,Cheese,BrandF,35,6.84,0.1,1,239.4,215.46,290,0,5,S018,3.37,0.407
2022-07-20,2022,7,20,29,2,0,0,15.93,0.51,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0070,BrandD Detergent,Home Care,Detergent,BrandD,101,6.09,0.0,0,615.09,615.09,320,0,10,S026,3.78,0.38
2021-05-26,2021,5,26,21,2,0,0,13.89,3.53,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0067,BrandA Detergent,Home Care,Detergent,BrandA,38,2.68,0.0,0,101.84,101.84,170,0,5,S012,1.47,0.45
2022-04-13,2022,4,13,15,2,0,0,13.5,3.85,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,61,13.61,0.0,0,830.21,830.21,263,0,5,S037,8.63,0.366
2022-03-07,2022,3,7,10,0,0,0,16.74,3.31,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,31,6.24,0.0,0,193.44,193.44,292,0,7,S001,3.58,0.427
2022-09-14,2022,9,14,37,2,0,0,15.28,0.05,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0060,BrandF Milk,Dairy,Milk,BrandF,31,13.5,0.0,0,418.5,418.5,458,0,8,S056,7.71,0.429
2023-01-03,2023,1,3,1,1,0,0,10.62,3.26,STORE0012,Spain,Madrid,E-commerce,40.41706,-3.67473,SKU0097,BrandA Toothpaste,Personal Care,Toothpaste,BrandA,59,13.61,0.0,0,802.99,802.99,234,0,8,S038,7.65,0.438
2021-09-16,2021,9,16,37,3,0,0,14.62,5.38,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0015,BrandC Water,Beverages,Water,BrandC,9,9.29,0.0,0,83.61,83.61,252,0,5,S042,6.55,0.295
2023-05-11,2023,5,11,19,3,0,0,16.3,1.37,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0018,BrandF Water,Beverages,Water,BrandF,98,14.52,0.0,0,1422.96,1422.96,347,0,6,S014,10.66,0.266
2021-12-04,2021,12,4,48,5,1,0,9.02,3.13,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,58,12.45,0.0,0,722.1,722.1,330,0,3,S006,8.35,0.329
2022-01-02,2022,1,2,52,6,1,0,17.93,0.83,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0015,BrandC Water,Beverages,Water,BrandC,14,9.29,0.0,0,130.06,130.06,450,0,7,S037,5.58,0.399
2021-12-14,2021,12,14,50,1,0,0,7.84,4.41,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0030,BrandF Chips,Snacks,Chips,BrandF,38,1.63,0.0,0,61.94,61.94,277,0,6,S037,0.96,0.41
2022-10-19,2022,10,19,42,2,0,0,15.49,5.58,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,72,2.71,0.0,0,195.12,195.12,198,0,8,S016,2.0,0.261
2022-02-08,2022,2,8,6,1,0,0,11.93,0.31,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,11,10.49,0.0,0,115.39,115.39,222,0,3,S054,7.33,0.301
2023-11-12,2023,11,12,45,6,1,0,11.24,0.03,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,56,6.24,0.0,0,349.44,349.44,446,0,6,S027,4.41,0.293
2023-06-29,2023,6,29,26,3,0,0,12.27,1.31,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,49,10.9,0.0,0,534.1,534.1,244,0,5,S011,7.44,0.318
2021-11-07,2021,11,7,44,6,1,0,9.87,0.58,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,33,6.02,0.0,0,198.66,198.66,298,0,7,S042,3.58,0.406
2023-01-26,2023,1,26,4,3,0,0,18.04,0.11,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,12,14.2,0.0,0,170.4,170.4,301,0,5,S023,9.05,0.363
2022-09-30,2022,9,30,39,4,0,0,8.48,0.7,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,71,2.71,0.0,0,192.41,192.41,288,0,7,S038,1.83,0.324
2023-02-09,2023,2,9,6,3,0,0,14.41,0.76,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0016,BrandD Water,Beverages,Water,BrandD,2,9.51,0.0,0,19.02,19.02,350,0,5,S017,7.11,0.253
2023-01-09,2023,1,9,2,0,0,0,5.56,0.59,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,29,14.11,0.0,0,409.19,409.19,321,0,7,S023,7.51,0.468
2023-06-16,2023,6,16,24,4,0,0,16.7,0.48,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,44,5.4,0.0,0,237.6,237.6,393,0,5,S058,2.98,0.449
2021-02-09,2021,2,9,6,1,0,0,12.31,5.56,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0025,BrandA Chips,Snacks,Chips,BrandA,25,8.65,0.0,0,216.25,216.25,159,0,8,S043,5.68,0.344
2021-09-09,2021,9,9,36,3,0,0,9.43,1.6,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0007,BrandA Juice,Beverages,Juice,BrandA,23,12.65,0.0,0,290.95,290.95,367,0,6,S045,7.87,0.378
2021-01-26,2021,1,26,4,1,0,0,12.6,1.0,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0071,BrandE Detergent,Home Care,Detergent,BrandE,22,14.47,0.0,0,318.34,318.34,221,0,6,S046,6.89,0.524
2021-03-10,2021,3,10,10,2,0,0,13.61,6.56,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0030,BrandF Chips,Snacks,Chips,BrandF,36,1.63,0.0,0,58.68,58.68,192,0,5,S015,1.05,0.355
2023-05-12,2023,5,12,19,4,0,0,11.42,5.22,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0077,BrandE Softener,Home Care,Softener,BrandE,53,3.03,0.15,1,160.59,136.5,353,0,10,S050,1.47,0.365
2021-06-04,2021,6,4,22,4,0,0,2.74,2.81,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0056,BrandB Milk,Dairy,Milk,BrandB,21,5.06,0.0,0,106.26,106.26,372,0,8,S044,2.57,0.492
2023-04-07,2023,4,7,14,4,0,0,11.68,0.89,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0068,BrandB Detergent,Home Care,Detergent,BrandB,18,14.2,0.0,0,255.6,255.6,379,0,6,S052,9.0,0.366
2023-02-25,2023,2,25,8,5,1,0,15.14,1.75,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0018,BrandF Water,Beverages,Water,BrandF,97,14.52,0.0,0,1408.44,1408.44,156,0,4,S024,8.62,0.406
2023-04-23,2023,4,23,16,6,1,0,12.22,0.5,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,55,1.1,0.0,0,60.5,60.5,383,0,9,S010,0.79,0.285
2021-04-30,2021,4,30,17,4,0,0,13.66,3.1,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0054,BrandF Yogurt,Dairy,Yogurt,BrandF,79,6.75,0.0,0,533.25,533.25,269,0,8,S050,3.13,0.537
2023-01-22,2023,1,22,3,6,1,0,9.46,1.09,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0095,BrandE Soap,Personal Care,Soap,BrandE,46,8.42,0.0,0,387.32,387.32,292,0,6,S020,4.76,0.435
2023-08-03,2023,8,3,31,3,0,0,14.39,3.17,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0050,BrandB Yogurt,Dairy,Yogurt,BrandB,13,1.36,0.0,0,17.68,17.68,369,0,7,S025,0.94,0.311
2023-11-01,2023,11,1,44,2,0,0,12.47,0.04,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0096,BrandF Soap,Personal Care,Soap,BrandF,42,2.3,0.0,0,96.6,96.6,294,0,8,S012,1.7,0.26
2022-11-29,2022,11,29,48,1,0,0,12.71,3.82,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,14,14.11,0.0,0,197.54,197.54,267,0,7,S029,8.9,0.369
2023-12-21,2023,12,21,51,3,0,0,13.6,1.6,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,29,2.24,0.0,0,64.96,64.96,259,0,5,S010,1.13,0.494
2021-11-09,2021,11,9,45,1,0,0,16.28,4.24,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0076,BrandD Softener,Home Care,Softener,BrandD,30,13.72,0.0,0,411.6,411.6,243,0,2,S055,8.77,0.361
2023-06-25,2023,6,25,25,6,1,0,15.7,1.62,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,20,10.03,0.0,0,200.6,200.6,203,0,7,S038,4.99,0.502
2022-06-15,2022,6,15,24,2,0,0,12.04,2.4,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0001,BrandA Soda,Beverages,Soda,BrandA,74,6.24,0.0,0,461.76,461.76,327,1,6,S055,3.99,0.36
2021-05-30,2021,5,30,21,6,1,0,13.31,6.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,19,4.2,0.0,0,79.8,79.8,307,0,5,S036,2.79,0.335
2022-02-11,2022,2,11,6,4,0,0,15.1,1.42,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,69,4.19,0.15,1,289.11,245.74,240,0,7,S020,2.41,0.274
2022-10-26,2022,10,26,43,2,0,0,14.03,0.03,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,50,4.19,0.0,0,209.5,209.5,218,0,8,S017,2.05,0.512
2022-02-23,2022,2,23,8,2,0,0,9.51,5.72,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0018,BrandF Water,Beverages,Water,BrandF,105,14.52,0.0,0,1524.6,1524.6,391,0,4,S030,7.19,0.505
2021-01-27,2021,1,27,4,2,0,0,16.99,0.79,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0046,BrandD Nuts,Snacks,Nuts,BrandD,97,2.67,0.0,0,258.99,258.99,349,0,7,S001,1.32,0.507
2021-08-15,2021,8,15,32,6,1,1,7.03,3.08,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0031,BrandA Chocolate,Snacks,Chocolate,BrandA,123,6.44,0.15,1,792.12,673.3,453,0,6,S027,3.16,0.359
2022-07-15,2022,7,15,28,4,0,0,15.54,3.4,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,9,11.8,0.0,0,106.2,106.2,231,0,3,S060,6.58,0.442
2022-05-29,2022,5,29,21,6,1,0,15.15,1.94,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0021,BrandC Energy drink,Beverages,Energy drink,BrandC,67,2.71,0.0,0,181.57,181.57,409,0,5,S030,1.51,0.443
2021-10-11,2021,10,11,41,0,0,0,13.93,0.69,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0001,BrandA Soda,Beverages,Soda,BrandA,77,6.24,0.0,0,480.48,480.48,161,0,11,S027,3.07,0.507
2023-08-06,2023,8,6,31,6,1,0,7.36,5.91,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0101,BrandE Toothpaste,Personal Care,Toothpaste,BrandE,14,9.99,0.0,0,139.86,139.86,445,0,5,S024,4.76,0.523
2021-12-02,2021,12,2,48,3,0,0,8.75,3.86,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,103,11.16,0.0,0,1149.48,1149.48,475,0,9,S001,6.4,0.427
2022-01-15,2022,1,15,2,5,1,0,16.06,0.08,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,31,10.58,0.0,0,327.98,327.98,327,0,5,S029,6.66,0.371
2023-09-06,2023,9,6,36,2,0,0,9.34,1.39,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0062,BrandB Cheese,Dairy,Cheese,BrandB,15,5.45,0.0,0,81.75,81.75,295,0,5,S060,3.8,0.303
2022-06-18,2022,6,18,24,5,1,0,8.32,2.52,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0058,BrandD Milk,Dairy,Milk,BrandD,99,9.87,0.0,0,977.13,977.13,343,0,5,S059,4.84,0.509
2023-07-19,2023,7,19,29,2,0,0,9.32,1.74,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,27,8.32,0.0,0,224.64,224.64,398,0,7,S003,4.63,0.443
2022-07-31,2022,7,31,30,6,1,0,14.87,6.6,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,8,10.49,0.0,0,83.92,83.92,263,0,4,S020,6.49,0.381
2022-08-06,2022,8,6,31,5,1,0,11.27,3.39,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0063,BrandC Cheese,Dairy,Cheese,BrandC,29,4.19,0.0,0,121.51,121.51,185,0,9,S008,2.33,0.445
2022-11-03,2022,11,3,44,3,0,0,13.34,3.18,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,24,14.11,0.0,0,338.64,338.64,373,0,5,S025,6.91,0.51
2021-08-23,2021,8,23,34,0,0,0,12.02,2.28,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,5,10.49,0.0,0,52.45,52.45,268,0,9,S042,5.62,0.465
2021-09-14,2021,9,14,37,1,0,0,14.51,2.99,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0055,BrandA Milk,Dairy,Milk,BrandA,16,4.2,0.0,0,67.2,67.2,516,0,7,S020,2.54,0.395
2022-10-20,2022,10,20,42,3,0,0,14.22,3.34,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,16,10.03,0.0,0,160.48,160.48,263,0,6,S004,6.46,0.356
2022-10-05,2022,10,5,40,2,0,0,8.8,6.53,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0044,BrandB Nuts,Snacks,Nuts,BrandB,87,11.21,0.0,0,975.27,975.27,285,0,5,S009,8.24,0.265
2021-07-31,2021,7,31,30,5,1,0,14.53,1.61,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,147,4.33,0.1,1,636.51,572.86,295,0,6,S053,2.72,0.272
2022-06-18,2022,6,18,24,5,1,0,8.32,2.52,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0102,BrandF Toothpaste,Personal Care,Toothpaste,BrandF,129,3.26,0.0,0,420.54,420.54,310,0,7,S053,1.67,0.487
2023-03-10,2023,3,10,10,4,0,0,15.88,4.49,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,120,1.48,0.0,0,177.6,177.6,388,0,9,S035,0.96,0.353
2022-06-12,2022,6,12,23,6,1,0,10.67,2.31,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,9,10.49,0.0,0,94.41,94.41,261,0,8,S049,7.05,0.328
2021-12-01,2021,12,1,48,2,0,0,8.26,0.97,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,9,10.49,0.0,0,94.41,94.41,390,0,5,S043,6.48,0.382
2022-06-24,2022,6,24,25,4,0,0,14.8,1.69,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,16,11.8,0.0,0,188.8,188.8,425,0,6,S046,8.21,0.304
2023-09-01,2023,9,1,35,4,0,0,4.89,1.84,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0051,BrandC Yogurt,Dairy,Yogurt,BrandC,62,1.44,0.0,0,89.28,89.28,271,0,6,S047,0.81,0.438
2023-10-26,2023,10,26,43,3,0,0,19.31,4.82,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0064,BrandD Cheese,Dairy,Cheese,BrandD,64,12.45,0.0,0,796.8,796.8,256,0,8,S004,6.55,0.474
2022-04-17,2022,4,17,15,6,1,0,9.41,2.0,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0055,BrandA Milk,Dairy,Milk,BrandA,4,4.2,0.0,0,16.8,16.8,389,1,8,S027,2.1,0.501
2023-04-04,2023,4,4,14,1,0,0,9.78,1.93,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,17,3.18,0.0,0,54.06,54.06,267,0,8,S040,1.67,0.476
2021-08-03,2021,8,3,31,1,0,0,8.9,0.05,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0040,BrandD Biscuits,Snacks,Biscuits,BrandD,19,6.02,0.0,0,114.38,114.38,241,0,3,S053,3.11,0.484
2022-07-30,2022,7,30,30,5,1,0,14.35,4.64,STORE0006,France,Paris,Hypermarket,48.87587,2.36046,SKU0088,BrandD Shampoo,Personal Care,Shampoo,BrandD,33,10.03,0.0,0,330.99,330.99,250,0,7,S032,4.61,0.54
2023-11-30,2023,11,30,48,3,0,0,18.43,2.78,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0061,BrandA Cheese,Dairy,Cheese,BrandA,87,12.3,0.0,0,1070.1,1070.1,240,0,7,S003,5.73,0.534
2022-01-08,2022,1,8,1,5,1,0,13.12,2.14,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0013,BrandA Water,Beverages,Water,BrandA,55,7.38,0.0,0,405.9,405.9,224,0,4,S041,4.72,0.36
2021-10-10,2021,10,10,40,6,1,0,11.59,2.02,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0052,BrandD Yogurt,Dairy,Yogurt,BrandD,51,5.4,0.0,0,275.4,275.4,302,0,5,S043,3.17,0.413
2023-05-27,2023,5,27,21,5,1,0,15.86,4.58,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0080,BrandB Cleaner,Home Care,Cleaner,BrandB,44,4.33,0.0,0,190.52,190.52,315,0,8,S008,2.03,0.531
2021-02-01,2021,2,1,5,0,0,0,7.78,2.07,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,9,11.8,0.0,0,106.2,106.2,252,0,8,S055,5.8,0.508
2023-01-12,2023,1,12,2,3,0,0,8.42,5.18,STORE0003,Italy,Milan,Supermarket,45.44037,9.20313,SKU0039,BrandC Biscuits,Snacks,Biscuits,BrandC,7,11.8,0.0,0,82.6,82.6,356,0,7,S056,8.24,0.302
2023-04-08,2023,4,8,14,5,1,0,11.38,1.61,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0069,BrandC Detergent,Home Care,Detergent,BrandC,50,8.26,0.0,0,413.0,413.0,393,0,7,S031,4.88,0.409
2022-06-12,2022,6,12,23,6,1,0,10.67,2.31,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0009,BrandC Juice,Beverages,Juice,BrandC,129,5.26,0.0,0,678.54,678.54,311,0,7,S025,3.88,0.263
2023-09-01,2023,9,1,35,4,0,0,4.89,1.84,STORE0009,Spain,Barcelona,E-commerce,41.36731,2.15708,SKU0077,BrandE Softener,Home Care,Softener,BrandE,34,3.03,0.0,0,103.02,103.02,287,0,6,S032,1.76,0.419
2023-01-06,2023,1,6,1,4,0,0,6.36,4.46,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0043,BrandA Nuts,Snacks,Nuts,BrandA,23,5.35,0.0,0,123.05,123.05,272,0,10,S013,3.4,0.364
2021-02-19,2021,2,19,7,4,0,0,12.23,1.02,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0056,BrandB Milk,Dairy,Milk,BrandB,18,5.06,0.0,0,91.08,91.08,359,0,7,S021,2.77,0.453
2022-03-04,2022,3,4,9,4,0,0,13.31,3.18,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0020,BrandB Energy drink,Beverages,Energy drink,BrandB,30,10.58,0.0,0,317.4,317.4,287,0,7,S020,6.63,0.374
2021-02-05,2021,2,5,5,4,0,0,9.05,1.19,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0010,BrandD Juice,Beverages,Juice,BrandD,33,7.05,0.1,1,232.65,209.38,375,0,5,S048,3.35,0.425
2022-05-23,2022,5,23,21,0,0,0,12.14,1.31,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0008,BrandB Juice,Beverages,Juice,BrandB,18,3.55,0.0,0,63.9,63.9,275,0,7,S001,2.57,0.275
2023-03-13,2023,3,13,11,0,0,0,8.28,4.46,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0086,BrandB Shampoo,Personal Care,Shampoo,BrandB,7,10.49,0.0,0,73.43,73.43,254,0,6,S022,6.04,0.424
2023-03-30,2023,3,30,13,3,0,0,14.3,1.81,STORE0011,Italy,Rome,Hypermarket,41.90833,12.51294,SKU0029,BrandE Chips,Snacks,Chips,BrandE,41,2.24,0.2,1,91.84,73.47,348,0,5,S060,1.14,0.29
2023-03-27,2023,3,27,13,0,0,0,16.28,2.59,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0065,BrandE Cheese,Dairy,Cheese,BrandE,82,1.1,0.1,1,90.2,81.18,191,0,9,S014,0.77,0.198
2022-10-02,2022,10,2,39,6,1,0,6.37,1.43,STORE0007,Spain,Barcelona,Supermarket,41.40154,2.21134,SKU0079,BrandA Cleaner,Home Care,Cleaner,BrandA,64,10.41,0.0,0,666.24,666.24,342,0,2,S020,5.79,0.444
2022-07-16,2022,7,16,28,5,1,0,11.24,4.96,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0087,BrandC Shampoo,Personal Care,Shampoo,BrandC,21,8.17,0.0,0,171.57,171.57,303,0,5,S024,3.96,0.515
2023-07-13,2023,7,13,28,3,0,0,17.04,3.67,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0003,BrandC Soda,Beverages,Soda,BrandC,35,3.18,0.0,0,111.3,111.3,145,0,8,S051,1.89,0.405
2023-06-06,2023,6,6,23,1,0,0,7.89,4.44,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0017,BrandE Water,Beverages,Water,BrandE,90,1.91,0.0,0,171.9,171.9,305,0,5,S044,1.33,0.304
2022-06-22,2022,6,22,25,2,0,0,14.88,2.8,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0090,BrandF Shampoo,Personal Care,Shampoo,BrandF,15,14.11,0.0,0,211.65,211.65,312,0,5,S002,6.73,0.523
2021-04-17,2021,4,17,15,5,1,0,10.51,1.73,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0038,BrandB Biscuits,Snacks,Biscuits,BrandB,152,10.9,0.0,0,1656.8,1656.8,281,0,6,S010,5.45,0.5
2022-07-27,2022,7,27,30,2,0,0,17.57,0.93,STORE0001,Germany,Berlin,Hypermarket,52.52586,13.39071,SKU0016,BrandD Water,Beverages,Water,BrandD,52,9.51,0.2,1,494.52,395.62,63,0,5,S019,6.9,0.074
2021-01-21,2021,1,21,3,3,0,0,11.58,4.56,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0099,BrandC Toothpaste,Personal Care,Toothpaste,BrandC,104,11.16,0.0,0,1160.64,1160.64,368,0,2,S025,7.27,0.348
2021-08-01,2021,8,1,30,6,1,0,10.23,2.23,STORE0005,Poland,Warsaw,Hypermarket,52.25287,20.99579,SKU0022,BrandD Energy drink,Beverages,Energy drink,BrandD,313,1.48,0.0,0,463.24,463.24,313,0,7,S052,0.8,0.458
2021-05-06,2021,5,6,18,3,0,0,7.15,4.4,STORE0008,Austria,Vienna,Hypermarket,48.20329,16.35873,SKU0033,BrandC Chocolate,Snacks,Chocolate,BrandC,43,4.93,0.0,0,211.99,211.99,388,0,8,S005,3.15,0.36
2023-07-23,2023,7,23,29,6,1,0,15.62,1.35,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0024,BrandF Energy drink,Beverages,Energy drink,BrandF,91,5.36,0.0,0,487.76,487.76,288,0,3,S032,2.82,0.474
2022-11-12,2022,11,12,45,5,1,0,7.27,6.27,STORE0004,Germany,Berlin,Hypermarket,52.50051,13.42074,SKU0078,BrandF Softener,Home Care,Softener,BrandF,34,14.8,0.0,0,503.2,503.2,318,0,7,S008,9.76,0.34
2023-07-24,2023,7,24,30,0,0,0,17.73,1.07,STORE0010,Italy,Milan,E-commerce,45.46266,9.19682,SKU0084,BrandF Cleaner,Home Care,Cleaner,BrandF,23,5.49,0.0,0,126.27,126.27,339,0,4,S010,2.48,0.549
2023-10-01,2023,10,1,39,6,1,0,12.06,1.4,STORE0013,Netherlands,Amsterdam,Convenience,52.36231,4.9585,SKU0049,BrandA Yogurt,Dairy,Yogurt,BrandA,41,8.32,0.0,0,341.12,341.12,289,0,11,S042,5.84,0.298
2021-08-26,2021,8,26,34,3,0,0,10.27,5.8,STORE0002,Italy,Rome,Supermarket,41.94012,12.50588,SKU0073,BrandA Softener,Home Care,Softener,BrandA,8,4.99,0.0,0,39.92,39.92,223,0,4,S031,3.17,0.365
